inference_time_ms
690.2470092773438
3.9548799991607666
4.4140801429748535
4.082335948944092
4.209695816040039
4.411104202270508
4.548768043518066
3.00166392326355
3.8124799728393555
3.3705921173095703
3.4902079105377197
4.375552177429199
3.885279893875122
3.703263998031616
3.7989439964294434
4.089824199676514
4.413856029510498
3.7462079524993896
4.251743793487549
4.052000045776367
4.151584148406982
4.1528639793396
3.7254719734191895
4.076320171356201
3.6191680431365967
3.455872058868408
3.814624071121216
3.2553598880767822
5.956543922424316
3.1900479793548584
3.476288080215454
3.242527961730957
3.1285440921783447
3.7047998905181885
3.9136319160461426
4.151968002319336
3.9138879776000977
3.3240959644317627
4.250879764556885
5.215712070465088
4.381504058837891
3.49072003364563
4.001535892486572
4.218175888061523
4.6656317710876465
4.45088005065918
5.460832118988037
4.5415358543396
4.102752208709717
4.467711925506592
4.140704154968262
3.100735902786255
3.7761919498443604
3.708672046661377
4.158143997192383
3.599071979522705
3.517375946044922
2.9472639560699463
4.4033918380737305
3.8037760257720947
3.7399680614471436
3.6595520973205566
3.9109439849853516
3.731935977935791
3.5709760189056396
4.4126081466674805
3.6910080909729004
4.963840007781982
3.7019519805908203
3.6201279163360596
3.7685439586639404
3.29967999458313
5.368319988250732
4.429408073425293
4.105599880218506
3.7721920013427734
4.280416011810303
4.214848041534424
3.720128059387207
6.181215763092041
4.062272071838379
3.7262721061706543
4.371935844421387
5.304319858551025
4.814911842346191
3.682431936264038
4.058464050292969
4.246560096740723
4.309216022491455
4.074336051940918
3.766335964202881
3.2463040351867676
3.9202239513397217
4.178080081939697
3.1692159175872803
4.192512035369873
5.214047908782959
4.537504196166992
4.337632179260254
4.119455814361572
3.8343679904937744
3.601439952850342
4.5478081703186035
4.07692813873291
3.6103360652923584
2.717888116836548
4.106751918792725
3.588992118835449
3.3434879779815674
4.2894721031188965
4.548704147338867
3.118943929672241
4.6248321533203125
3.8938241004943848
4.208255767822266
3.6069440841674805
3.7974400520324707
4.200992107391357
3.958751916885376
4.367648124694824
3.29967999458313
6.115263938903809
3.87609601020813
3.2899200916290283
3.709887981414795
3.7478721141815186
3.8008320331573486
4.321152210235596
3.570784091949463
3.6156160831451416
4.841216087341309
3.644160032272339
3.9749441146850586
4.217984199523926
4.963808059692383
3.82207989692688
4.515935897827148
4.971968173980713
4.2842559814453125
4.138527870178223
3.2054080963134766
4.441408157348633
4.4154558181762695
3.9073920249938965
3.098560094833374
3.2804160118103027
3.9444479942321777
4.24070405960083
3.147775888442993
4.738399982452393
4.282112121582031
3.263456106185913
4.41161584854126
3.564192056655884
3.8116800785064697
4.348480224609375
4.302624225616455
4.322239875793457
4.377151966094971
2.694272041320801
3.8450241088867188
4.524928092956543
3.92793607711792
3.666559934616089
3.8004159927368164
3.994175910949707
4.405600070953369
3.272128105163574
4.746975898742676
3.2076480388641357
5.256576061248779
3.430111885070801
3.6447360515594482
3.3513600826263428
4.636576175689697
4.358784198760986
3.5036799907684326
4.388991832733154
3.7333760261535645
4.266335964202881
3.195359945297241
5.116672039031982
3.986176013946533
4.910272121429443
3.7015678882598877
4.074944019317627
3.8029439449310303
4.173888206481934
3.8543999195098877
3.847007989883423
4.637824058532715
3.6092801094055176
3.898400068283081
4.780831813812256
5.001279830932617
4.4218878746032715
4.961952209472656
4.07209587097168
3.8792319297790527
3.7104320526123047
3.365504026412964
4.109856128692627
3.697983980178833
3.8229119777679443
4.5344319343566895
3.95084810256958
4.4169921875
4.198847770690918
4.389823913574219
4.220064163208008
4.429471969604492
4.332608222961426
4.529856204986572
4.515967845916748
3.8648319244384766
3.6631360054016113
4.518400192260742
4.363935947418213
4.32806396484375
4.080319881439209
3.725759983062744
4.427040100097656
3.617151975631714
3.509471893310547
4.396383762359619
3.2649919986724854
3.7464640140533447
2.8051838874816895
4.102784156799316
4.608640193939209
3.192064046859741
4.400000095367432
4.272255897521973
3.5914878845214844
4.429344177246094
4.455264091491699
3.9126720428466797
3.9183359146118164
